idx,rA,rB,n,d
1759,-0.006177004956948343,-0.0029083730741354904,72,0.003268631882812853
1760,0.0021613579268710843,0.0025186510888550433,68,0.0003572931619839591
1761,0.0010304383603427052,0.001284035302671143,67,0.00025359694232843775
1762,-0.009121982574208605,-0.005480057878968655,58,0.00364192469523995
1763,0.003944144167265341,0.0020538094921655316,54,-0.001890334675099809
1764,-0.018577949568849412,-0.014528393223658138,44,0.004049556345191274
1765,-0.0002993854109151092,0.001161121473825103,39,0.0014605068847402124
1766,-0.009535762903449983,-0.005270886000875839,39,0.004264876902574144
1767,-0.005290987619344462,-0.0009645263115185357,36,0.0043264613078259255
1768,0.007993832952796737,0.011105079893256795,32,0.0031112469404600586
1769,-0.009547868656163376,-0.00902226568412312,31,0.0005256029720402556
1770,0.005305815933415384,5.259147160351733e-05,30,-0.005253224461811867
1771,0.004805714648804015,0.0014763054496335368,31,-0.003329409199170478
1772,-0.00186331040189015,-0.003470703293056389,31,-0.001607392891166239
1773,0.0030131304620999405,0.0011334203554817402,30,-0.0018797101066182003
1774,-0.016400031378845593,-0.012726481483723873,30,0.0036735498951217197
1775,-0.0037800763196897103,-0.003741525913265085,26,3.8550406424625334e-05
1776,-0.015952720012791043,-0.014106992914372394,25,0.0018457270984186484
1777,0.0009620776316579446,0.0014010227970043393,24,0.0004389451653463947
1778,-0.00465626703518658,-0.004381176549273019,23,0.00027509048591356066
1779,0.008528272073897314,0.005297865058106616,27,-0.003230407015790697
1780,0.002761632379751452,0.003280757024886419,31,0.0005191246451349669
1781,-0.008329010277660052,-0.00485857405908222,41,0.0034704362185778324
1782,-0.0022986415157396885,-0.0029124355954509196,44,-0.0006137940797112311
1783,0.007132437816819764,0.004970227527826235,45,-0.002162210288993529
1784,0.0016244459189098629,-0.002529474281507929,54,-0.004153920200417792
1785,0.002051489596724058,0.00232807521853643,59,0.0002765856218123722
1786,0.011158678696502045,0.008749410294362974,66,-0.002409268402139071
1787,0.003163861129358938,0.0003798617788214499,73,-0.002783999350537488
1788,0.0036487382551617315,0.00417848766008333,69,0.0005297494049215984
1789,-0.0010120178059439399,5.918346217290833e-06,69,0.0010179361521612308
1790,0.003675377000554822,0.0013505068719244758,73,-0.002324870128630346
1791,0.005210219097107911,0.003542262803422209,77,-0.0016679562936857024
1792,0.004823290404855386,0.002540903004123603,79,-0.002282387400731783
1793,-0.007142983720116289,-0.006133591257768236,78,0.0010093924623480527
1794,0.004109628237027792,0.003868460801156089,83,-0.0002411674358717029
1795,-0.0002091488538437764,-0.0002474746195980636,89,-3.832576575428718e-05
1796,-0.006323552962563797,-0.004346605660600318,97,0.001976947301963479
1797,-0.012175054257478007,-0.009499470741873866,105,0.0026755835156041415
1798,-0.01106302669657858,-0.0073985108026944,108,0.0036645158938841795
1799,0.00790216369506162,0.005536740937555701,116,-0.002365422757505919
1800,0.013236006045495095,0.007709743287247242,126,-0.005526262758247853
1801,-0.007528382365941257,-0.005293213817515668,132,0.002235168548425589
1802,-0.0038983133418244165,-0.0041684950955920095,133,-0.00027018175376759303
1803,0.006380784502479548,0.004646266816689226,134,-0.0017345176857903218
1804,0.0063921965646994375,0.005195876901866637,135,-0.0011963196628328003
1805,0.003268703125931967,0.001915975275690128,136,-0.0013527278502418391
1806,-0.0057118919113957264,-0.004466926255563008,138,0.0012449656558327186
1807,0.004202674270167253,0.002819619630884485,137,-0.001383054639282768
1808,-0.004331257890955868,-0.003936941916864425,137,0.00039431597409144304
1809,-0.0077714968319857105,-0.006684268010058414,140,0.0010872288219272962
1810,0.0002751873496157416,0.0013381444231341318,141,0.0010629570735183902
1811,0.0013179270741532417,0.0009517858900539538,144,-0.00036614118409928785
1812,0.002484225735572765,0.001912895429623455,144,-0.00057133030594931
1813,0.0038719993083266378,0.001245263404538993,144,-0.002626735903787645
1814,-0.006119699173391876,-0.002995522791697564,146,0.003124176381694312
1815,0.009270468041253836,0.006086457387288789,148,-0.003184010653965047
1816,0.010527104944072876,0.00779081058271808,149,-0.002736294361354796
1817,-0.003542504679505608,-0.002496713882577145,146,0.0010457907969284633
1818,0.0054778982976659545,0.002711102296129669,146,-0.0027667960015362856
1819,0.0022045567730848512,0.001580928679774053,143,-0.0006236280933107983
1820,0.0036435174330234437,0.0030042384608825897,139,-0.000639278972140854
1821,-0.0025308662687100244,-0.0020741594708309223,129,0.00045670679787910206
1822,0.003852457729079639,0.0011127132907256929,126,-0.0027397444383539466
1823,0.010392405763852301,0.006081199664598622,126,-0.00431120609925368
1824,0.005997517596198054,0.0023805490290298675,117,-0.003616968567168187
1825,0.002448605333683501,0.0009247821224123481,112,-0.0015238232112711528
1826,-0.00021146643367492545,0.00035263188270517464,105,0.0005640983163801001
1827,0.006106107742353514,0.0018235634781734664,96,-0.004282544264180048
1828,-0.0030326586384358443,-0.002982555565477924,96,5.0103072957920214e-05
1829,-0.0001869539072693879,3.9709834752505185e-05,95,0.0002266637420218931
1830,-0.006207939719354359,-0.0019199452616737818,94,0.004287994457680577
1831,-0.009016688909023551,-0.006190094315341983,92,0.0028265945936815683
1832,-0.005977790684354683,-0.004623171064002784,89,0.0013546196203518997
1833,0.0037501855532535307,0.002509943954590965,88,-0.0012402415986625657
1834,0.004751716250388584,0.001444002506116521,82,-0.0033077137442720627
1835,0.006061550275607813,0.002697253983726681,76,-0.0033642962918811322
1836,-0.005753827220053997,-0.0028375452867992414,68,0.0029162819332547558
1837,-0.000491646680881956,0.0010165197710184975,61,0.0015081664519004535
1838,0.010314973555121313,0.006768972120352536,58,-0.0035460014347687774
1839,0.002075810916100839,0.0033499317184243612,52,0.0012741208023235224
1840,-0.0006628955127006436,-0.0016313938150188368,52,-0.0009684983023181932
1841,0.0002738191100690759,0.00024536300583381495,46,-2.845610423526094e-05
1842,-0.004422190406858701,-0.0015707484971839106,53,0.00285144190967479
1843,-0.005665833713730742,-0.002022777800101217,56,0.0036430559136295254
1844,-0.001243156415165132,0.001026369445715769,64,0.002269525860880901
1845,-0.009029512428354331,-0.003892639257754525,71,0.005136873170599806
1846,-0.011077598964060532,-0.005124208423471542,70,0.0059533905405889905
1847,-0.0042971481466432685,-0.00225667907442209,78,0.0020404690722211783
1848,0.009858257982851943,0.004997072831557053,82,-0.0048611851512948894
1849,0.00048405792140176845,0.0009257146851225485,85,0.0004416567637207801
1850,0.011956703160250869,0.0036043131972433536,90,-0.008352389963007516
1851,0.006258769639776452,0.0019006535965151322,87,-0.00435811604326132
1852,-0.009663572036718226,-0.003817022499805948,91,0.005846549536912278
1853,0.00036372062578612766,0.0011051465252667789,91,0.0007414258994806512
1854,-0.0038120687524925713,-0.00036562382186037,90,0.0034464449306322014
1855,-0.004984095979585525,-0.0027116285845932117,89,0.002272467394992313
1856,-0.007418418336655181,-0.0034968799076920145,88,0.003921538428963166
1857,0.009936320062038255,0.006193718353286816,89,-0.0037426017087514394
1858,-0.002322807692099174,-0.002031709701079531,89,0.00029109799101964323
1859,0.0004967214666923178,0.0007064623484492441,88,0.0002097408817569263
1860,-0.00632528299955563,-0.0018772060087952661,90,0.004448076990760364
1861,-0.0030362927361672733,-0.0023101371112922067,91,0.0007261556248750667
1862,0.01014367107732301,0.004388895037745043,91,-0.005754776039577968
1863,0.011593896193909449,0.005427224910339818,92,-0.006166671283569631
1864,0.0007588356040484581,0.0002673613914274427,94,-0.0004914742126210154
1865,0.0005708661064759015,0.0001662303469178447,95,-0.00040463575955805684
1866,-0.0060058914418628035,-0.002257226039684375,95,0.0037486654021784286
1867,0.0020416207665325675,-0.00014155242896357086,95,-0.0021831731954961384
1868,-0.006642861355751933,-0.0036648555921310706,95,0.0029780057636208624
1869,-0.006227263623822677,-0.005018061846017561,95,0.0012092017778051163
1870,0.005613744305382164,0.002211752404577196,92,-0.0034019919008049684
1871,-0.013568362176239872,-0.006607610446121232,90,0.00696075173011864
1872,0.0045015489498394234,0.0033538927788652876,93,-0.0011476561709741358
1873,-0.002693208368203341,-0.001880360129643499,95,0.0008128482385598419
1874,-0.006162074071952279,-0.00344230978829484,95,0.002719764283657439
1875,0.014189423241525048,0.007380229576274421,95,-0.006809193665250627
1876,-0.0030268818781856014,-0.0021027033182404115,94,0.0009241785599451899
1877,-0.0050804982093039346,-0.00403823856457146,94,0.0010422596447324742
1878,0.004151366973853692,0.0020650805096873,94,-0.002086286464166392
1879,0.0018437097132013387,0.00046481775321121943,92,-0.0013788919599901192
1880,0.016140790463376156,0.009428530067490115,82,-0.00671226039588604
1881,-0.0009747673191172391,0.001386001140384093,82,0.002360768459501332
1882,0.00902981692448292,0.004918823005406561,77,-0.00411099391907636
1883,0.006632038057180172,0.002726576237399833,73,-0.003905461819780339
1884,-0.0019178282095099163,-0.0016364705736551816,64,0.0002813576358547346
1885,0.010069751206708317,0.005632246336382013,56,-0.004437504870326304
1886,-0.006482002642545374,-0.004261265587335976,56,0.0022207370552093982
1887,-0.0023624766624357565,-0.002126340336546658,48,0.00023613632588909833
1888,0.0018279802903982552,0.0011668080794461305,44,-0.0006611722109521247
1889,0.006371683677161539,0.005526583321828174,37,-0.0008451003553333648
1890,0.00280903081388226,0.002156641411367088,31,-0.000652389402515172
1891,0.009671107307267975,0.006641552653089414,30,-0.0030295546541785606
1892,0.011806704496868612,0.012152273908799164,25,0.0003455694119305526
1893,-0.005654965823579658,-0.0014086862177363324,25,0.0042462796058433255
1894,-0.015409258545188514,-0.011643622793412448,24,0.0037656357517760666
1895,0.005766709518807509,0.004455603799626892,23,-0.0013111057191806169
1896,-0.02434821799237931,-0.0171312004018122,23,0.007217017590567108
1897,0.006028267760087083,0.004248940037179929,23,-0.001779327722907154
1898,0.0026063910616579778,0.004271261054982012,25,0.0016648699933240344
1899,0.009340038852955068,0.006174283779290297,25,-0.0031657550736647706
1900,-0.008971389305049,-0.0034995114479969354,23,0.005471877857052065
1901,-0.0003787127646863517,-0.0012084748340904228,26,-0.0008297620694040711
1902,-0.0014142689432886405,-0.0012489449295838822,31,0.00016532401370475836
1903,-0.005154288499755485,-0.0036729650747178667,37,0.0014813234250376185
1904,-0.006302060201688109,-0.004195390356137481,34,0.002106669845550628
1905,-0.01030192955436673,-0.005973129202322121,39,0.004328800352044609
1906,0.005471353686439473,0.002470376856719343,43,-0.00300097682972013
1907,0.0036534483242753324,0.0006946558506343411,56,-0.002958792473640991
1908,-0.0023267197006450902,-0.00011398284460829295,67,0.0022127368560367973
1909,-0.010750238626186296,-0.003462627660930396,68,0.0072876109652558994
1910,0.004454240505621598,0.0003616939847001186,77,-0.004092546520921479
1911,-0.019677577961128564,-0.005589973535563511,86,0.014087604425565052
1912,-0.013227414262774018,-0.0031698146351083335,85,0.010057599627665684
1913,-0.027260288317047042,-0.00796597092508081,88,0.019294317391966232
1914,0.01959026739138909,0.005983622025259716,89,-0.013606645366129374
1915,-0.0024660150439186207,-0.0001654754060544291,96,0.0023005396378641915
1916,0.00823331642320447,0.0009357868010295052,101,-0.007297529622174966
1917,-0.00023095571766584185,0.000423233964010839,103,0.0006541896816766808
1918,0.006281685067204532,0.00020905696235883804,103,-0.006072628104845694
1919,-0.01013164791874085,-0.0038551051489416573,103,0.006276542769799193
1920,-0.009382698585486177,-0.0034087021599793774,104,0.0059739964255068
1921,-0.026330172649658336,-0.01010229229523441,105,0.016227880354423928
1922,-0.002776254896278929,-0.0033098046420466263,102,-0.0005335497457676975
1923,0.0009938863040730096,0.0011393335327622616,104,0.00014544722868925193
1924,0.02093718349546802,0.008194043311101542,104,-0.012743140184366477
1925,-0.001802060715762433,0.00014586938526520689,104,0.0019479301010276399
1926,-0.010461632485096108,-0.00382652184348332,104,0.006635110641612788
1927,0.016194865766522844,0.006737419889253193,104,-0.009457445877269651
1928,0.014859781432736936,0.0049012919039273664,104,-0.00995848952880957
1929,0.005063883925698736,0.0031119831835651895,104,-0.0019519007421335468
1930,-0.007577883200880401,-0.0024977083799292326,105,0.005080174820951169
1931,-0.007939614121987315,-0.0003748745546090566,107,0.007564739567378259
1932,-0.013592119686994473,-0.004178601127379395,110,0.00941351855961508
1933,0.0016877662135084258,0.0011851341461445216,109,-0.0005026320673639042
1934,0.014445873195419224,0.0033987151389767087,109,-0.011047158056442515
1935,-0.0038629538866907787,-0.0011311233745930893,110,0.002731830512097689
1936,-0.006993299149458647,-0.0012342242582550364,110,0.005759074891203611
1937,0.0009039308396122386,-0.001703055312903402,110,-0.0026069861525156407
1938,0.015692013906927822,0.004678097862527997,108,-0.011013916044399826
1939,0.010851060233676749,0.003429326534060542,108,-0.007421733699616207
1940,-0.0045907018647471775,-0.0006498427664419573,107,0.00394085909830522
1941,0.002184867459517963,0.0015854249756689569,103,-0.0005994424838490059
1942,-0.0009589993382084782,0.0012455606059244958,98,0.002204559944132974
1943,-0.014454029823711597,-0.004459590515287635,90,0.009994439308423963
1944,-0.0037037593500381582,-0.0022855152658788173,90,0.0014182440841593409
1945,-0.002780254810784659,-0.0014600534348748254,85,0.0013202013759098334
1946,0.01310867203828676,0.00489192549087256,82,-0.0082167465474142
1947,-0.0030684520789315425,-0.0020454185280111697,69,0.0010230335509203727
1948,0.008953049543997475,-1.6670434844404017e-06,58,-0.008954716587481915
1949,-0.01829095319859112,-0.004715691151047551,57,0.013575262047543571
1950,-0.006165101229249912,-0.005027337660673612,50,0.0011377635685762997
1951,-0.009244837895045583,-0.0047623982948318,41,0.004482439600213784
1952,-0.017714107644011778,-0.0098537965851936,39,0.007860311058818178
1953,0.03259381725469795,0.020145768169871882,34,-0.012448049084826066
1954,0.0034081564905782567,0.0004833327284557464,34,-0.00292482376212251
1955,0.004896714118982701,0.0004170030514786538,28,-0.004479711067504047
1956,-0.010003114953336464,-0.004411915631409575,24,0.005591199321926889
1957,0.010501160797934828,0.006599442442286988,21,-0.0039017183556478404
1958,0.002617667108213693,0.0009310013466196194,21,-0.0016866657615940736
1959,-0.0006355521711021268,0.001285620578248743,21,0.0019211727493508698
1960,5.671597235766268e-05,-0.0006366177348589685,20,-0.0006933337072166311
1961,0.0027015655805043954,-0.003136025103551937,19,-0.0058375906840563326
1962,-0.006736318371353379,-0.0032307785631157807,19,0.0035055398082375986
1963,0.0022561258101021497,0.003491486866316585,17,0.0012353610562144354
1964,-0.00782718077947831,-0.004828160595880199,20,0.0029990201835981105
1965,0.009405564748918016,0.0025417451095217244,22,-0.006863819639396291
1966,-0.002569446076601082,0.0003453703679505466,28,0.0029148164445516283
1967,0.016099288106022628,0.002669504973360569,32,-0.013429783132662059
1968,-0.011896576481552483,-0.004730654018450377,31,0.007165922463102106
1969,0.006059173977010587,0.0009960056494535351,40,-0.0050631683275570525
1970,0.009217205857719988,0.00351812359039292,53,-0.005699082267327068
1971,0.0024487831348927957,0.0009744785379062143,73,-0.0014743045969865813
1972,-0.008304875353076982,-0.003628054090331704,78,0.004676821262745278
1973,-0.010280010795177584,-0.004466246172235777,81,0.005813764622941807
1974,0.014405891188031266,0.008079675785100913,84,-0.006326215402930354
1975,0.007189276735092294,0.0038704737995064777,99,-0.0033188029355858163
1976,0.006056968565473232,0.003959196979236428,112,-0.002097771586236804
1977,-0.006737792588119534,-0.0028902603251324977,119,0.0038475322629870365
1978,-0.0005360696456193924,-0.000976624174509295,120,-0.0004405545288899026
1979,-0.01464046065347906,-0.006033084651202287,125,0.008607376002276772
1980,0.0029720364171138226,0.0029567856891084725,125,-1.5250728005350087e-05
1981,0.010930784690179414,0.006612540520761983,127,-0.004318244169417431
1982,-0.003283476097453304,-0.0016398662177009424,127,0.0016436098797523618
1983,0.007697852484585115,0.005249023680722769,127,-0.0024488288038623457
1984,-0.002903614164736605,-0.0010332403906783759,127,0.0018703737740582292
1985,-0.0069221471062336825,-0.0033920150363891256,126,0.003530132069844557
1986,0.000487942323754173,-0.0010552155790363048,126,-0.0015431579027904777
1987,-0.003316185121351369,-0.000922065141327204,129,0.0023941199800241652
1988,-0.0035383949427596185,-0.0020934710290986336,129,0.0014449239136609848
1989,-0.012534812401029272,-0.006233584077729005,129,0.006301228323300267
1990,-0.010344078804545158,-0.005905699215849688,127,0.004438379588695469
1991,0.0235080430620575,0.012303606519829473,127,-0.011204436542228028
1992,-0.003146088648347212,-0.0011099269611615854,127,0.0020361616871856264
1993,0.022652356167320017,0.010643934907429698,127,-0.01200842125989032
1994,-0.005246505890482388,-0.0035339187795852844,125,0.0017125871108971034
1995,0.007627354849097857,0.004859212988093416,126,-0.0027681418610044414
1996,0.006426642163773174,0.003940493266465733,128,-0.0024861488973074407
1997,-0.004014481868018904,-0.0028847023454865017,128,0.001129779522532402
1998,-0.0029781047521496677,-0.0024448407460970984,128,0.0005332640060525693
1999,-0.010382319207103337,-0.0045676300669111785,130,0.005814689140192159
2000,0.017017180465747742,0.008690901398168442,131,-0.0083262790675793
2001,-0.004403464293750017,-0.0020759478389581797,132,0.002327516454791837
2002,-0.016028722637319213,-0.009844690569774998,132,0.006184032067544216
2003,-0.015436385315656269,-0.009375637276259624,132,0.006060748039396645
2004,0.004717749996282158,0.002312412578975597,129,-0.002405337417306561
2005,0.01645799640448608,0.009426984366701193,128,-0.007031012037784886
2006,-0.010265244938727413,-0.004954556669390392,122,0.0053106882693370215
2007,0.013201303535442532,0.006702944695598155,118,-0.006498358839844376
2008,1.9144769615401667e-06,0.00018685493269440283,118,0.00018494045573286266
2009,0.005225778868269131,0.002104297682842906,112,-0.0031214811854262245
2010,-0.004426807093198915,-0.001559039618778891,99,0.0028677674744200243
2011,0.0031825962364284066,0.0022831863398382656,77,-0.000899409896590141
2012,-0.008446955151289149,-0.003732633298928052,69,0.004714321852361097
2013,0.005817062991717184,0.0023968742984263255,66,-0.003420188693290858
2014,0.0019964017640821717,-0.00033912648981345697,63,-0.002335528253895629
2015,-0.002414174655983842,-0.004119772717274052,47,-0.0017055980612902095
2016,0.0011717316238786149,0.0022033551486950907,34,0.0010316235248164758
2017,0.005443360346074528,0.004514868144918954,26,-0.0009284922011555743
2018,0.0040187392576252435,0.003417220281833807,26,-0.0006015189757914365
2019,0.008044729299501426,0.007373651883045125,23,-0.0006710774164563008
2020,0.004758393771358532,-6.431203414823672e-05,24,-0.004822705805506769
2021,0.004127069896567863,0.0035238377884710737,25,-0.0006032321080967893
2022,-0.00282386432746423,0.0008649248273906796,29,0.0036887891548549098
2023,-0.002895802295913896,-0.004535487553326564,30,-0.0016396852574126677
2024,-0.004856633638127638,-0.004771255303307342,30,8.537833482029616e-05
2025,0.00875444486126146,0.006150268243597401,30,-0.0026041766176640585
2026,0.003620742883541818,0.0026971599423986797,31,-0.0009235829411431383
2027,-0.002003522698741648,-0.0026047837759703577,30,-0.0006012610772287096
2028,-0.004398338139042954,-0.0030931513939140877,31,0.0013051867451288664
2029,0.008531206406735898,0.004694171469742352,31,-0.0038370349369935457
2030,0.008820853427750215,0.0026743214726551953,34,-0.006146531955095021
2031,-0.004621654040666252,-0.002548773349978288,37,0.002072880690687964
2032,0.006857370865770075,0.001648300879842328,42,-0.005209069985927748
2033,-0.0007409780030803217,0.00015735775197639698,48,0.0008983357550567186
2034,-0.0027326870269795203,-0.0024378577303158164,48,0.00029482929666370394
2035,0.00862233910486618,0.00792182191143954,47,-0.0007005171934266405
2036,0.001656247562603716,-0.0008310050737258262,49,-0.002487252636329542
2037,0.013246661819948454,0.007985475167854448,54,-0.0052611866520940066
2038,-0.0006613651529156242,1.108060055253465e-05,55,0.0006724457534681589
2039,0.00022000129253285444,0.001047390740523231,54,0.0008273894479903767
2040,-0.0016750307731521975,-0.0016084632185847931,57,6.656755456740438e-05
2041,0.0007305055020369188,-0.0020793684564923733,62,-0.002809873958529292
2042,-0.003990424650479463,-0.0032801541965516547,68,0.0007102704539278084
2043,0.004926818673285471,0.0032512455079003366,68,-0.0016755731653851345
2044,-0.0002368218291631389,0.0012630847788480768,69,0.0014999066080112157
2045,-0.00022115474274488048,0.0003864176312167862,73,0.0006075723739616667
2046,0.005479520720836201,0.004097165648991895,76,-0.0013823550718443066
2047,-0.00941960116781955,-0.007183053132573212,84,0.0022365480352463376
2048,-0.009732445611862475,-0.007654759148541902,84,0.0020776864633205725
2049,-0.0021492564344621503,-0.0026566513499639223,84,-0.000507394915501772
2050,0.003455600138239922,0.0036463528593356064,89,0.00019075272109568423
2051,-0.00012694671907135973,-0.0003831435364172891,93,-0.0002561968173459293
2052,-0.0002930497948440113,0.0009176766829917357,95,0.001210726477835747
2053,-0.001432055856426287,-0.0006224798970669188,95,0.0008095759593593683
2054,-0.010485605922746258,-0.006370548382272693,96,0.004115057540473565
2055,0.0018304650652176757,0.002244308764236883,100,0.0004138436990192072
2056,-0.010082188449588424,-0.00418799918865474,103,0.005894189260933685
2057,-0.003101469718336187,-0.002851704589651127,103,0.0002497651286850599
2058,-0.008901974009748292,-0.005479626107265715,102,0.0034223479024825774
2059,0.005131448360937498,0.003104837068352361,101,-0.002026611292585137
2060,0.006842590029951195,0.0041536125689149135,101,-0.0026889774610362816
2061,0.005186278087761753,0.003302950068938371,102,-0.0018833280188233817
2062,-0.006769192962556086,-0.004037678450027671,100,0.0027315145125284155
2063,0.002520814283730759,0.0021530893905174864,99,-0.0003677248932132727
2064,-0.00498164862236439,-0.0034787504082576725,100,0.0015028982141067175
2065,0.0061126464419751095,0.004113328603875962,101,-0.001999317838099148
2066,-0.0008734861968756459,-0.0010020541399219385,101,-0.00012856794304629254
2067,0.0020695689150794345,0.001452236429678774,99,-0.0006173324854006604
2068,-0.006728484430282551,-0.003848954836653031,98,0.0028795295936295197
2069,0.007909582624798461,0.006123098599991316,98,-0.0017864840248071456
2070,-0.005175004350523666,-0.0035793850133239067,95,0.0015956193371997594
2071,0.0058212467931908025,0.0017432107607456542,94,-0.004078036032445148
2072,0.0068259472112006695,0.003522810826224663,89,-0.0033031363849760067
2073,-0.005998687590237822,-0.00199529042308214,83,0.004003397167155682
2074,-0.004929503151779538,-0.003765800694070156,83,0.0011637024577093816
2075,-0.0012042360288430222,-0.0004959677239473687,83,0.0007082683048956535
2076,-0.005723708542451447,-0.0038689924991034057,79,0.001854716043348041
2077,0.008971582237392218,0.002252203469194606,74,-0.006719378768197611
2078,0.0017378396465415774,0.0013717552371300024,73,-0.000366084409411575
2079,-0.009279594389648522,-0.004282194969482953,73,0.0049973994201655695
2080,-0.0003720020454346014,-0.0006797266183138426,69,-0.00030772457287924117
2081,-0.011267053450677389,-0.003426384995119301,63,0.007840668455558088
2082,-0.013780895349602385,-0.006471034652507112,57,0.007309860697095273
2083,0.00960102370288358,0.004436559065439203,57,-0.0051644646374443765
2084,0.003917026461364822,0.0020765942196000007,57,-0.0018404322417648212
2085,-0.0033383083015358296,-0.0015700717717533725,52,0.0017682365297824571
2086,0.0011679187397724625,-0.00116163584138466,48,-0.0023295545811571226
2087,0.004881060436270771,0.0018803669879650347,40,-0.003000693448305736
2088,-0.0024675152571148875,0.00029350496542048746,41,0.002761020222535375
2089,-0.0002474987538487414,0.00176226018531922,41,0.0020097589391679612
2090,0.0017029491665970064,0.0027143129382625818,43,0.0010113637716655753
2091,-0.006991359758238252,-0.0027745466229386452,39,0.004216813135299606
2092,-0.0008970264189370162,-0.001740244718355006,38,-0.0008432182994179898
2093,0.0016245672183419291,0.0019082525067964902,43,0.0002836852884545611
2094,-0.004865674172105605,0.0006719309986972686,49,0.005537605170802874
2095,0.011421599939047481,0.0028977993490493345,62,-0.008523800589998147
2096,-0.006979677999524368,-0.0035433247866471754,65,0.0034363532128771925
2097,-0.00934209619004759,-0.0029692126523407905,65,0.006372883537706799
2098,0.010466740739689057,0.004003453364689179,73,-0.006463287374999878
2099,-0.010951453116508357,-0.0030226877940669945,80,0.007928765322441363
2100,-0.00205344065413269,-0.0018191470005315094,83,0.00023429365360118056
2101,0.0007924512892666602,0.0014694115600978996,85,0.0006769602708312394
2102,0.0013798060620587847,-0.0018747514839020348,83,-0.0032545575459608195
2103,0.004425716082167441,0.0030277448903747615,90,-0.0013979711917926794
2104,-0.00034574891866809743,0.00010108966322696955,91,0.000446838581895067
2105,0.0009511481273132519,0.0011433894346790227,94,0.00019224130736577075
2106,-0.0043158880545325,-0.001780054494490558,92,0.0025358335600419424
2107,0.00365424353044735,4.229660292576087e-06,91,-0.003650013870154774
2108,-0.003077287791641957,-0.00038661828843158485,91,0.0026906695032103724
2109,-0.014080709678156639,-0.0065986758487935355,91,0.007482033829363103
2110,-0.0012086126609270101,0.0014832171548382984,92,0.0026918298157653084
2111,0.014116603369985171,0.004403101776678628,95,-0.009713501593306542
2112,-0.006941903891036813,-0.0014430485373654635,96,0.0054988553536713496
2113,0.0112230035623561,0.004325379994046078,97,-0.006897623568310022
2114,-0.006671153767655212,-0.0006132049573225822,99,0.00605794881033263
2115,0.002197562837722874,0.0004394473064579507,99,-0.001758115531264923
2116,0.006842554681064058,0.002659399793739921,98,-0.0041831548873241375
2117,-0.005884528523513791,-0.004154794511616336,98,0.0017297340118974554
2118,-0.0011099725187544373,-0.00015882526469073447,99,0.0009511472540637029
2119,-0.015178821858310189,-0.006631113365156228,99,0.00854770849315396
2120,-0.002898124457728371,-0.0031621171916453154,99,-0.00026399273391694436
2121,0.007510890577533145,0.0033641514333608478,99,-0.004146739144172297
2122,0.006838868606538358,0.0025644410627939022,99,-0.0042744275437444565
2123,-0.008881874474971515,-0.0038920192484706924,99,0.004989855226500823
2124,0.0012331743561548858,0.0002677171789382116,100,-0.0009654571772166742
2125,-0.015565049530898647,-0.006998346368381293,100,0.008566703162517354
2126,0.0035831711740633,0.0010911260053242111,100,-0.0024920451687390887
2127,-0.008804804369790782,-0.005012458230252403,100,0.0037923461395383794
2128,0.0022544957588912047,0.0027665072626725067,99,0.000512011503781302
2129,0.010633119245186328,0.0035680094122873852,96,-0.0070651098328989425
2130,0.004954459082136892,0.004050075536732164,88,-0.0009043835454047282
2131,0.008705165149436622,0.0027616980081654574,88,-0.005943467141271164
2132,-0.0015880704303618447,-0.000978770048973017,87,0.0006093003813888278
2133,-0.006175104651568228,-0.002255830235861768,83,0.00391927441570646
2134,0.002905136278733508,0.0015178300325657886,76,-0.0013873062461677195
2135,-0.005498954906505926,-0.0016378789303365467,60,0.0038610759761693795
2136,-0.0015750479908010053,0.0004339898778384489,54,0.002009037868639454
2137,0.0026409790924001413,0.0014457417288745186,54,-0.0011952373635256226
2138,0.0009418103763839392,0.0008164970882721436,48,-0.00012531328811179554
2139,0.010459445460755345,0.003125677774776167,40,-0.007333767685979178
2140,0.004975844990107392,0.004941328488645522,40,-3.451650146187035e-05
2141,0.005496725666584028,0.002275958447071066,36,-0.0032207672195129614
2142,0.011111235712795558,0.00380952343838172,36,-0.007301712274413837
2143,-0.002813748615057087,-0.0013509069910621063,29,0.0014628416239949806
2144,-0.00042720622370386296,-0.0017139937365090493,27,-0.0012867875128051863
2145,0.0007325173718528313,0.000812848182245102,23,8.033081039227064e-05
2146,-0.004273404830384954,-0.005312430939258396,24,-0.0010390261088734417
2147,0.008098106492216595,0.005535578559298561,24,-0.002562527932918034
2148,0.003263453327809289,0.0006794744325616975,25,-0.0025839788952475916
2149,-0.005824952245487185,-0.006737337612897791,25,-0.0009123853674106062
2150,-0.010465510086649657,-0.010992212358526257,24,-0.0005267022718765998
2151,0.00443970535532196,0.0024973180025038844,20,-0.0019423873528180754
2152,0.0035760516592749556,0.0035223939267609397,21,-5.365773251401595e-05
2153,0.0023576683207218916,-0.0014059322560337226,30,-0.0037636005767556144
2154,-0.0025451187897540064,0.0018742697978238806,31,0.004419388587577887
2155,-0.007300095920379549,-0.003341500745052228,30,0.003958595175327321
2156,0.002945668525018679,-0.0013927962247271537,37,-0.0043384647497458325
2157,0.003099483748668556,0.00209306504959562,47,-0.001006418699072936
2158,0.0019754043417032174,0.0009910138452361079,68,-0.0009843904964671095
2159,-0.00997842841093532,-0.005286031629319716,72,0.0046923967816156036
